Deutsche Bank	x
pays	x
multi-million	n
pound	n
fine	n
in	x
the	x
USA	x
Fresh	j
trouble	n
is	v
following	x
hard	r
on	x
the	x
heels	n
of	x
the	x
uproar	n
around	x
Josef Ackermann	x
,	x
CEO	n
of	x
Deutsche Bank	x
:	x
Deutsche Bank	x
faces	x
a	x
multi-million	n
pound	n
fine	n
in	x
the	x
USA	x
<eos>	x
As	r
if	x
the	x
problems	n
at	x
home	x
were	v
not	r
already	r
enough	j
for	x
Deutsche Bank	x
,	x
the	x
industry	n
giant	n
's	x
past	n
in	x
the	x
USA	x
is	v
now	r
also	r
catching	x
up	x
with	x
it	x
<eos>	x
Frankfurt-based	j
Deutsche Bank	x
will	x
pay	x
<number>	x
million	x
dollars	n
(	x
<number>	x
million	x
Euros	n
)	x
to	x
settle	x
disputes	n
arising	x
from	x
the	x
bankruptcy	n
of	x
five	x
major	j
credit unions	x
during	x
the	x
financial crisis	x
<eos>	x
The	x
issue	n
centres	x
on	x
the	x
sale	n
of	x
mortgage securities	x
<eos>	x
The	x
National Credit Union Administration	x
(	x
NCUA	x
)	x
,	x
a	x
financial market	n
regulator	n
,	x
accuses	x
a	x
string	n
of	x
major	j
banks	n
of	x
having	x
used	x
false	j
promises	n
to	x
mislead	x
credit unions	x
into	x
buying	x
the	x
financial products	x
<eos>	x
The	x
value	n
of	x
the	x
securities	n
dropped	x
dramatically	r
during	x
the	x
financial	j
crisis	n
and	x
brought	x
down	x
the	x
credit unions	x
<eos>	x
``	x
We	x
are	v
happy	j
to	x
have	x
resolved	x
the	x
issue	n
without	x
the	x
parties	n
going	x
to	x
court	n
,	x
''	x
said	x
a	x
Deutsche Bank	x
spokesman	n
in	x
New York	x
<eos>	x
The	x
bank	n
did	x
not	r
admit	x
culpability	n
in	x
the	x
settlement	n
<eos>	x
The	x
same	j
is	v
true	j
of	x
Citigroup	x
,	x
which	x
agreed	x
to	x
pay	x
<number>	x
million	x
dollars	n
<eos>	x
The	x
NCUA	x
chairman	n
,	x
Debbie	x
Matz	x
,	x
welcomed	x
the	x
responsiveness	n
of	x
the	x
two	x
banks	n
<eos>	x
The	x
National Credit Union Administration	x
(	x
NCUA	x
)	x
is	v
responsible	j
for	x
the	x
US	x
credit unions	x
and	x
intervenes	x
in	x
bankruptcies	n
to	x
protect	x
customer	n
deposits	n
<eos>	x
The	x
NCUA	x
is	v
fighting	x
for	x
compensation	n
for	x
losses	n
that	x
run	x
into	x
the	x
billions	n
<eos>	x
The	x
current	j
settlements	n
are	v
the	x
first	j
of	x
their	x
kind	n
<eos>	x
The	x
regulator	n
had	x
also	r
approached	x
other	j
major	j
banks	n
and	x
sued	x
JPMorgan Chase	x
,	x
the	x
Royal Bank of Scotland	x
and	x
Goldman Sachs	x
in	x
the	x
summer	n
<eos>	x
The	x
dubious	j
mortgage securities	x
are	v
so-called	j
mortgage-backed securities	x
<eos>	x
They	x
are	v
underpinned	x
by	x
home loans	x
<eos>	x
This	x
sealed	x
the	x
fate	n
of	x
a	x
number	n
of	x
financial	j
companies	n
when	r
the	x
US	x
property bubble	x
exploded	x
in	x
<number>	x
<eos>	x
The	x
US	x
investment bank	n
,	x
Lehman Brothers	x
,	x
went	x
belly-up	n
in	x
September	x
<number>	x
at	x
the	x
height	n
of	x
the	x
financial	j
crisis	n
<eos>	x
The	x
banks	n
battling	x
against	x
a	x
strong	j
wind	n
in	x
the	x
USA	x
several	j
years	n
later	r
<eos>	x
Investors	n
and	x
regulators	n
have	x
brought	x
a	x
vast	j
number	n
of	x
claims	n
for	x
compensation	n
or	x
to	x
punish	x
misconduct	n
<eos>	x
The	x
Federal Housing Finance Agency	x
(	x
FHFA	x
)	x
has	x
been	v
behind	x
the	x
largest	j
wave	n
of	x
claims	n
<eos>	x
It	x
accuses	x
<number>	x
major	j
international	j
banks	n
of	x
having	x
taken	x
in	x
US	x
lenders	n
Fannie Mae	x
and	x
Freddie Mac	x
on	x
mortgage	n
transactions	n
valued	x
at	x
around	r
<number>	x
billion	x
dollars	n
<eos>	x
Deutsche Bank	x
also	r
faces	x
legal action	x
by	x
the	x
FHFA	x
covering	x
multiple	j
transactions	n
with	x
a	x
total	j
value	n
of	x
<number>	x
billion	x
dollars	n
from	x
<number>	x
to	x
<number>	x
<eos>	x
The	x
regulator	n
is	v
demanding	x
that	x
the	x
Frankfurt-based	j
bank	n
take	x
responsibility	n
for	x
``	x
substantial	j
losses	n
,	x
''	x
but	x
has	x
not	r
yet	r
specified	x
the	x
exact	j
sum	n
<eos>	x
Deutsche Bank	x
has	x
rejected	x
the	x
claims	n
as	x
baseless	j
and	x
has	x
declared	x
its	x
intention	n
to	x
fend	x
off	x
the	x
claims	n
<eos>	x
