U.N.	x
group	n
drafts	x
plan	n
to	x
reduce	x
emissions	n
The	x
U.N.-sponsored	j
climate	n
conference	n
--	x
characterized	x
so	r
far	r
by	x
unruly	j
posturing	n
and	x
mutual	j
recriminations	n
--	x
gained	x
renewed	j
focus	n
Friday	x
with	x
the	x
release	n
of	x
a	x
document	n
outlining	x
ambitious	j
greenhouse-gas	n
reductions	n
over	x
the	x
next	j
<number>	x
years	n
,	x
with	x
industrialized nations	x
shouldering	x
most	j
of	x
the	x
burden	n
in	x
the	x
near	j
term	n
<eos>	x
The	x
text	n
,	x
which	x
could	x
provide	x
the	x
basis	n
for	x
a	x
final	j
political	j
deal	n
to	x
regulate	x
greenhouse gases	x
,	x
highlighted	x
the	x
remaining	x
obstacles	n
as	r
much	r
as	x
it	x
illuminated	x
a	x
path	n
forward	r
<eos>	x
But	x
it	x
was	v
seen	x
as	x
an	x
important	j
advance	n
in	x
a	x
negotiation	n
that	x
is	v
running	x
out	x
of	x
time	n
,	x
with	x
more	j
than	x
<number>	x
world	n
leaders	n
arriving	x
in	x
Copenhagen	x
next	j
week	n
<eos>	x
Forged	x
by	x
a	x
U.N.	x
ad-hoc	j
working group	x
,	x
the	x
text	n
is	v
silent	j
on	x
how	r
much	j
money	n
rich	j
countries	n
would	x
give	x
poor	j
ones	n
to	x
cope	x
with	x
global warming	x
over	x
the	x
short	j
and	x
long	j
term	n
<eos>	x
And	x
it	x
provides	x
a	x
range	n
of	x
options	n
for	x
the	x
key	j
questions	n
,	x
including	x
how	r
developed	j
and	x
major	j
emerging economies	n
would	x
cut	x
their	x
carbon output	n
,	x
and	x
what	x
would	x
be	v
the	x
upper limit	x
of	x
global	j
temperature	n
rise	n
that	x
policymakers	n
would	x
be	v
willing	j
to	x
tolerate	x
<eos>	x
It	x
gives	x
a	x
lot	n
of	x
flexibility	n
to	x
the	x
process	n
,	x
said	x
John	x
Coequyt	x
,	x
senior	j
Washington	x
representative	n
for	x
the	x
Sierra Club	x
<eos>	x
Michael	x
Zammit	x
Cutajar	x
,	x
who	x
drafted	x
the	x
six-page	n
document	n
,	x
boiled	x
down	x
a	x
<number>	j
negotiation	n
text	n
to	x
focus	x
on	x
what	x
the	x
U.N.	x
's	x
top	j
climate	n
official	n
,	x
Yvo de Boer	x
,	x
described	x
as	x
``	x
the	x
big	j
picture	n
<eos>	x
''	x
It	x
shows	x
the	x
outlines	n
for	x
a	x
possible	j
deal	n
,	x
in	x
which	x
industrial nations	n
would	x
collectively	r
cut	x
their	x
emissions	n
by	x
<number>	x
by	x
<number>	x
to	x
<number>	x
percent	n
compared	x
with	x
<number>	x
levels	n
,	x
while	x
major	j
developing countries	x
would	x
reduce	x
theirs	x
during	x
the	x
same	j
period	n
by	x
<number>	x
to	x
<number>	x
percent	n
<eos>	x
Together	r
,	x
the	x
countries	n
would	x
cut	x
emissions	n
between	x
<number>	x
and	x
<number>	x
percent	n
by	x
<number>	x
<eos>	x
The	x
European Union	x
gave	x
the	x
talks	n
a	x
boost	n
as	r
well	r
on	x
Friday	x
by	x
pledging	x
to	x
provide	x
$	x
<number>	x
billion	x
a	x
year	n
over	x
the	x
next	j
three	x
years	n
to	x
help	x
poorer	j
countries	n
adapt	x
to	x
the	x
impact	n
of	x
climate change	x
--	x
from	x
coping	x
with	x
flood	n
and	x
drought	n
to	x
avoiding	x
deforestation	n
<eos>	x
Still	r
,	x
Friday	x
featured	x
the	x
same	j
sort	n
of	x
verbal	j
fireworks	n
that	x
have	x
dominated	x
the	x
talks	n
for	x
the	x
past	j
week	n
<eos>	x
U.S.	x
special	j
climate	n
envoy	n
Todd Stern	x
rejected	x
language	n
requiring	x
binding	j
cuts	n
of	x
greenhouse-gas	n
emissions	n
for	x
industrialized countries	n
compared	x
with	x
voluntary	j
ones	n
by	x
major	j
emerging economies	n
if	x
they	x
were	v
not	r
funded	x
by	x
the	x
developed world	x
<eos>	x
The	x
move	n
signaled	x
that	x
the	x
Obama administration	n
is	v
taking	x
a	x
harder line	n
with	x
China	x
than	x
Bush administration	x
officials	n
did	x
just	r
two	x
years	n
ago	r
<eos>	x
The	x
United States	x
is	v
not	r
going	x
to	x
do	x
a	x
deal	n
without	x
the	x
major	j
developing countries	x
stepping	x
up	x
and	x
taking	x
action	n
,	x
said	x
Stern	x
,	x
who	x
also	r
complained	x
that	x
the	x
text	n
did	x
not	r
do	x
enough	r
to	x
make	x
sure	r
the	x
cuts	n
could	x
be	v
verified	x
by	x
outside	j
observers	n
<eos>	x
Stern	x
made	x
his	x
comments	n
an	x
hour	n
after	x
Chinese	j
vice	j
foreign minister	x
He Yafei	x
said	x
America	x
's	x
top	j
climate	n
negotiator	n
was	v
either	r
lacking	x
``	x
common sense	x
''	x
or	x
being	v
``	x
extremely	r
irresponsible	j
''	x
for	x
saying	x
earlier	r
in	x
the	x
week	n
that	x
the	x
United States	x
would	x
not	r
help	x
China	x
financially	r
to	x
cope	x
with	x
global warming	x
<eos>	x
With	x
the	x
future	j
economic	j
trajectory	n
of	x
the	x
world	n
's	x
major powers	x
at	x
stake	n
,	x
fault lines	x
have	x
erupted	x
both	x
within	x
the	x
developing world	n
and	x
between	x
the	x
industrial world	n
and	x
emerging economies	n
<eos>	x
The	x
current	j
battle	n
is	v
as	r
much	j
about	x
saving	x
individual	j
economies	n
as	x
saving	x
the	x
planet	n
,	x
with	x
China	x
and	x
United States	x
feuding	x
over	x
their	x
respective	j
obligations	n
while	x
poorer	j
nations	n
insist	x
that	x
the	x
world	n
's	x
two dozen	x
most	r
influential	j
countries	n
are	v
ignoring	x
the	x
scientific	j
imperative	n
to	x
take	x
bolder	j
action	n
<eos>	x
Ricardo	x
Ulate	x
,	x
a	x
Costa	j
Rican	j
delegate	n
,	x
said	x
it	x
's	v
not	r
surprising	j
that	x
the	x
major powers	x
are	v
fighting	x
over	x
who	x
should	x
bear	x
the	x
costs	n
for	x
curbing	x
greenhouse gases	x
,	x
even	r
as	x
vulnerable	j
countries	n
have	x
become	x
more	r
aggressive	j
in	x
seeking	x
to	x
hold	x
the	x
big	j
emitters	n
accountable	j
for	x
their	x
actions	n
<eos>	x
This	x
is	v
clearly	r
a	x
game	n
where	r
a	x
new	j
economic	j
hegemony	n
is	v
being	v
developed	x
,	x
said	x
Ulate	x
,	x
who	x
also	r
serves	x
as	x
the	x
regional	j
Mexico	x
and	x
Central America	x
climate change	x
adviser	n
for	x
Conservation International	x
<eos>	x
Some	x
of	x
the	x
countries	n
most	r
vulnerable	j
to	x
the	x
impact	n
of	x
climate change	x
indicated	x
they	x
would	x
continue	x
to	x
push	x
for	x
a	x
legally	r
binding	j
treaty	n
in	x
Copenhagen	x
,	x
although	x
most	j
of	x
the	x
major	j
participants	n
say	x
the	x
talks	n
will	x
produce	x
a	x
political	j
deal	n
at	x
best	j
<eos>	x
The	x
Alliance of Small Island States	x
,	x
which	x
has	x
<number>	x
members	n
,	x
produced	x
a	x
<number>	j
draft	n
treaty	n
proposal	n
early	j
Friday	x
morning	n
