Is	v
immigration	n
a	x
burden	n
or	x
an	x
opportunity	n
for	x
the	x
economy	n
<eos>	x
Immigration	n
policy	n
under	x
Nicolas Sarkozy	x
was	v
criticised	x
from	x
various	j
aspects	n
a	x
congestion	n
of	x
police	n
,	x
legal	j
and	x
administrative	j
services	n
subjected	x
to	x
a	x
policy	n
of	x
numbers	n
and	x
the	x
compatibility	n
of	x
that	x
policy	n
with	x
the	x
self-proclaimed	j
status	n
of	x
the	x
country	n
as	x
the	x
country	n
of	x
French	j
human rights	x
<eos>	x
More	r
recently	r
,	x
it	x
is	v
administrative	j
harassment	n
of	x
foreign	j
students	n
,	x
which	x
is	v
topical	j
,	x
with	x
the	x
minister of the interior	n
(	x
``	x
Libération	n
''	x
on	x
<number>	x
May	x
)	x
declaring	x
that	x
France	x
``	x
does	x
not	r
need	x
foreign	j
talent	n
,	x
bricklayers	n
and	x
waiters	n
<eos>	x
''	x
But	x
it	x
is	v
only	r
rarely	r
analyzed	x
from	x
the	x
economic	j
viewpoint	n
<eos>	x
There	x
is	v
a	x
lot	n
of	x
consensus	n
between	x
the	x
Left	x
and	x
the	x
Right	x
on	x
this	x
subject	n
<eos>	x
On	x
the	x
Right	x
,	x
the	x
tone	n
was	v
set	x
by	x
Jacques Chirac	x
,	x
who	x
declared	x
in	x
<number>	x
that	x
``	x
<number>	x
unemployed	n
would	x
not	r
become	x
a	x
problem	n
in	x
a	x
country	n
with	x
<number>	x
million	x
of	x
foreign	j
workers	n
,	x
''	x
and	x
on	x
the	x
Left	x
by	x
Michel Rocard	x
explaining	x
in	x
<number>	x
that	x
France	x
``	x
can	x
not	r
accommodate	x
all	x
the	x
world	n
's	x
misery	n
<eos>	x
''	x
The	x
only	j
difference	n
,	x
the	x
degree	n
of	x
generosity	n
In	x
<number>	x
,	x
the	x
fear	n
of	x
invasion	n
of	x
the	x
national	j
territory	n
by	x
hordes	n
of	x
Polish	j
plumbers	n
was	v
felt	x
both	x
on	x
the	x
Left	x
and	x
on	x
the	x
Right	x
<eos>	x
Both	x
sides	n
see	x
immigrants	n
as	x
a	x
burden	n
on	x
the	x
French	j
economy	n
and	x
on	x
French	j
society	n
<eos>	x
The	x
only	j
difference	n
resides	x
in	x
the	x
degree	n
of	x
generosity	n
,	x
which	x
one	x
deigns	x
to	x
grant	x
to	x
immigrants	n
<eos>	x
In	x
his	x
program	n
,	x
François Hollande	x
confines	x
himself	x
to	x
banalities	n
,	x
saying	x
that	x
co-development	n
would	x
allow	x
our	x
immigration	n
problem	n
to	x
be	v
solved	x
<eos>	x
''	x
This	x
notion	n
of	x
immigration	n
being	v
a	x
burden	n
and	x
a	x
problem	n
,	x
may	x
be	v
an	x
electoral	j
asset	n
,	x
but	x
it	x
is	v
economically	r
very	r
costly	j
<eos>	x
As	x
the	x
economists	n
Ian Goldin	x
and	x
Geoffrey	x
Cameron	x
,	x
remind	x
us	x
in	x
a	x
recent	j
book	n
summarising	x
the	x
most	r
recent	j
knowledge	n
of	x
immigration	n
(	x
Exceptional	j
People	n
:	x
How	r
Migration	x
Shaped	x
Our	x
World	x
and	x
Will	x
Define	x
Our	x
Future	x
,	x
mai	x
<number>	x
,	x
Princeton University Press	x
,	x
<number>	x
pp	x
<eos>	x
)	x
,	x
there	x
is	v
wide	j
consensus	n
among	x
specialists	n
on	x
the	x
positive	j
impact	n
of	x
migration	n
flows	n
on	x
economic growth	x
,	x
wages	n
and	x
employment	n
in	x
countries	n
,	x
which	x
admit	x
immigrants	n
<eos>	x
Restraining	j
immigration	n
leads	x
to	x
anaemic	j
growth	n
and	x
harms	x
employment	n
<eos>	x
Fears	n
about	x
the	x
impact	n
of	x
immigrants	n
are	v
based	x
on	x
the	x
notion	n
that	x
they	x
are	v
liable	j
to	x
replace	x
native	j
workers	n
,	x
in	x
particular	j
unskilled	j
ones	n
,	x
exerting	x
downward	j
pressure	n
on	x
wages	n
<eos>	x
But	x
experience	n
shows	x
that	x
in	x
reality	n
immigrants	n
are	v
much	r
more	r
complementary	j
to	x
,	x
rather	r
than	x
replacements	n
of	x
,	x
local	j
labor	n
,	x
exercising	x
trades	n
in	x
which	x
there	x
is	v
a	x
shortage	n
of	x
local	j
labor	n
<eos>	x
Unskilled	j
immigrants	n
work	x
in	x
sectors	n
,	x
which	x
do	x
not	r
attract	x
local	j
labor	n
and	x
the	x
most	r
highly	r
skilled	j
ones	n
in	x
dynamic	j
sectors	n
where	r
training	n
does	x
is	v
not	r
linked	x
to	x
offers	n
of	x
employment	n
<eos>	x
A	x
positive	j
effect	n
on	x
wages	n
In	x
the	x
same	j
way	n
as	x
a	x
surgeon	n
would	x
find	x
it	x
difficult	j
to	x
work	x
in	x
a	x
country	n
with	x
a	x
shortage	n
of	x
anaesthetists	n
,	x
the	x
complementarities	n
existing	x
between	x
locals	n
and	x
immigrants	n
bring	x
it	x
about	r
that	x
the	x
arrival	n
of	x
immigrants	n
has	x
a	x
positive	j
effect	n
on	x
the	x
pay	n
of	x
locals	n
<eos>	x
Giovanni	x
Peri	x
has	x
calculated	x
that	x
a	x
rise	n
of	x
<number>	x
%	n
in	x
the	x
migratory	j
flow	n
causes	x
an	x
increase	n
of	x
between	x
<number>	x
and	x
<number>	x
%	n
in	x
real	j
long-term	j
pay	n
<eos>	x
And	x
does	x
so	r
without	x
taking	x
into	x
account	n
the	x
fact	n
that	x
the	x
diversity	n
contributed	x
by	x
immigrants	n
contributes	x
to	x
the	x
creation	n
of	x
ideas	n
and	x
to	x
economic growth	x
(	x
a	x
large	j
proportion	n
of	x
naturalised	x
immigrants	n
are	v
among	x
American	x
Nobel prize	x
winners	n
,	x
whilst	x
Google	x
,	x
Intel	x
,	x
Paypal	x
,	x
eBay	x
and	x
Yahoo	x
were	v
all	r
founded	x
by	x
immigrants	n
)	x
<eos>	x
Migrants	n
are	v
also	r
net	j
contributors	n
to	x
social systems	x
,	x
averaging	x
<number>	x
%	n
of	x
the	x
total	j
budgets	n
of	x
European countries	x
<eos>	x
The	n
World	x
Labor	x
Organisation	x
estimates	x
that	x
for	x
example	n
in	x
Germany	x
,	x
an	x
immigrant	n
arriving	x
at	x
the	x
age	n
of	x
<number>	x
,	x
will	x
make	x
a	x
net	j
contribution	n
(	x
receipts	n
less	x
expenditure	n
)	x
of	x
an	x
average	n
of	x
<number>	x
Euros	n
to	x
public	j
budgets	n
during	x
his	x
lifetime	n
<eos>	x
Nicolas Sarkozy	x
wished	x
at	x
the	x
start	n
of	x
his	x
mandate	n
to	x
look	x
for	x
missing	x
points	n
of	x
growth	n
``	x
with	x
the	x
teeth	n
<eos>	x
''	x
The	x
teeth	n
in	x
question	n
,	x
intended	x
to	x
serve	x
to	x
dissuade	x
immigrants	n
,	x
had	x
precisely	r
the	x
opposite	j
effect	n
<eos>	x
