''	x
Sport	n
and	x
fraud	n
law	n
Tricks	n
such	j
as	x
those	x
of	x
Alonso	x
and	x
Ramos	x
before	x
the	x
Ajax	x
demonstrate	x
wittiness	n
but	x
not	r
the	x
will	n
to	x
get	x
remove	x
of	x
a	x
sanction	n
<eos>	x
The	x
expulsion	n
presumably	r
forged	x
by	x
two	x
players	n
of	x
Real Madrid	x
(	x
Xabi Alonso	x
and	x
Sergio Ramos	x
)	x
in	x
the	x
game	n
played	x
on	x
the	x
<number>	x
against	x
Ajax	x
in	x
European Champions League	x
has	x
caused	x
rivers	n
of	x
ink	n
to	x
be	v
written	x
about	r
if	x
such	j
behavior	n
is	v
or	x
is	v
not	r
unsportsmanlike	j
and	x
if	x
,	x
both	x
players	n
should	x
be	v
sanctioned	x
by	x
UEFA	x
<eos>	x
As	x
we	x
all	r
know	x
,	x
a	x
few	j
minutes	n
before	x
the	x
end	n
of	x
the	x
game	n
(	x
that	x
their	x
team	n
had	x
already	r
won	x
)	x
,	x
both	x
players	n
deliberately	r
wasted	x
time	n
which	x
made	x
the	x
referee	n
show	x
the	x
second	j
yellow	j
card	n
to	x
both	x
of	x
them	x
<eos>	x
This	x
way	n
,	x
and	x
since	x
Real Madrid	x
will	x
finish	x
as	x
leader	n
of	x
its	x
group	n
,	x
both	x
players	n
will	x
fulfil	x
the	x
prescribed	j
sanction	n
during	x
the	x
next	j
game	n
of	x
league	n
,	x
against	x
Auxerre	x
,	x
and	x
will	x
be	v
able	j
to	x
get	x
rid	j
of	x
the	x
cards	n
the	x
following	x
phase	n
<eos>	x
Finally	r
,	x
the	x
committee	n
of	x
discipline	n
of	x
the	x
UEFA	x
has	x
sanctioned	x
with	x
two	x
games	n
the	x
trainer	n
of	x
the	x
team	n
,	x
Jose Mourinho	x
,	x
and	x
with	x
different	j
economic	j
amounts	n
the	x
implied	j
players	n
<eos>	x
The	x
provocation	n
of	x
a	x
yellow	j
card	n
in	x
similar	j
circumstances	n
as	x
this	x
one	x
is	v
not	r
a	x
new	j
practice	n
,	x
but	x
rather	r
frequent	j
in	x
the	x
world	n
of	x
football	n
<eos>	x
It	x
is	v
so	r
extended	x
that	x
it	x
part	x
of	x
the	x
ethos	n
,	x
of	x
the	x
unwritten	j
rules	n
,	x
but	x
followed	x
nonetheless	r
by	x
this	x
sport	n
<eos>	x
Part	n
of	x
the	x
debate	n
arisen	x
in	x
the	x
related	j
case	n
is	v
caused	x
by	x
the	x
fact	n
that	x
has	x
been	v
carried	x
out	x
by	x
team	n
of	x
the	x
Real Madrid	x
organization	n
(	x
that	x
in	x
its	x
hymn	n
presumes	x
of	x
nobility	n
and	x
honor	n
,	x
and	x
that	x
has	x
fined	x
its	x
players	n
for	x
analogous	j
acts	n
)	x
and	x
by	x
the	x
dramatization	n
orchestrated	x
,	x
apparently	r
,	x
by	x
Mourinho	x
,	x
who	x
adds	x
one	x
more	j
to	x
his	x
expanded	j
history	n
of	x
histrionic	j
and	x
provoking	j
technician	n
<eos>	x
Anyway	r
,	x
the	x
debate	n
deals	x
with	x
if	x
that	x
type	n
of	x
behavior	n
not	r
prohibited	x
specifically	r
by	x
the	x
regulation	n
contradicts	x
the	x
principles	n
of	x
the	x
sport	n
,	x
that	x
is	v
to	x
say	x
,	x
if	x
with	x
these	x
actions	n
fraud	n
is	v
committed	x
;	x
then	r
,	x
indeed	r
,	x
they	x
are	v
respectful	j
actions	n
with	x
the	x
sport	n
regulation	n
,	x
but	x
they	x
seem	x
to	x
elude	x
its	x
sense	n
<eos>	x
The	x
matter	n
examines	x
the	x
type	n
of	x
damage	n
that	x
is	v
brought	x
to	x
the	x
sporting	j
spirit	n
<eos>	x
One	x
of	x
the	x
advantages	n
that	x
include	x
the	x
sport	n
spirit	n
is	v
the	x
physical	j
integrity	n
of	x
the	x
opposite	j
players	n
,	x
aspect	n
that	x
with	x
these	x
actions	n
was	v
n't	r
put	x
into	x
danger	n
,	x
that	x
is	v
to	x
say	x
,	x
there	x
was	v
no	x
violent	j
game	n
<eos>	x
Another	x
of	x
these	x
advantages	n
to	x
which	x
it	x
is	v
alluded	x
to	x
with	x
the	x
fare-play	n
is	v
to	x
avoid	x
that	x
the	x
team	n
of	x
the	x
lawbreaker	n
players	n
takes	x
advantage	n
unjustly	r
of	x
the	x
opposite	j
team	n
,	x
which	x
did	x
not	r
happen	x
either	r
<eos>	x
However	r
,	x
the	x
paradoxical	j
thing	n
about	x
the	x
action	n
of	x
the	x
players	n
of	x
Real Madrid	x
is	v
that	x
it	x
did	x
not	r
comply	x
