Cheshire	x
Appeal	x
Will	x
Point	x
to	x
Twitter	x
There	x
were	v
half a dozen	x
of	x
them	x
typing	x
away	r
in	x
the	x
courtroom	n
rows	n
<eos>	x
Minute	n
by	x
minute	n
,	x
they	x
sent	x
out	x
reports	n
of	x
gruesome	j
testimony	n
via	x
Twitter	x
<eos>	x
In	x
the	x
end	n
,	x
the	x
defense	n
says	x
,	x
there	x
were	v
more	j
than	x
<number>	x
Twitter	x
messages	n
about	x
the	x
trial	n
that	x
dealt	x
with	x
rape	n
and	x
children	n
tied	x
to	x
their	x
beds	n
in	x
a	x
house	n
that	x
was	v
set	x
ablaze	r
<eos>	x
On	x
Thursday	x
,	x
the	x
widely	r
followed	x
trial	n
of	x
Steven J. Hayes	x
,	x
who	x
was	v
convicted	x
of	x
killing	x
three	x
members	n
of	x
a	x
Cheshire	x
,	x
Conn.	x
,	x
family	n
,	x
is	v
set	x
to	x
come	x
to	x
an	x
official	j
end	n
with	x
the	x
judge	n
's	x
imposition	n
of	x
the	x
death sentence	n
voted	x
for	x
by	x
the	x
jury	n
<eos>	x
But	x
lawyers	n
for	x
Mr.	x
Hayes	x
have	x
already	r
made	x
court	n
filings	n
that	x
sketch	x
out	x
appeals	n
arguments	n
that	x
are	v
likely	j
to	x
occupy	x
the	x
courts	n
for	x
years	n
<eos>	x
One	x
of	x
the	x
most	r
provocative	j
is	v
that	x
the	x
intense	j
reporting	n
on	x
the	x
trial	n
-	x
including	x
mainstream	j
reporters	n
'	x
extensive	j
use	n
of	x
Twitter	x
-	x
created	x
a	x
``	x
circus	n
atmosphere	n
''	x
and	x
such	j
widespread	j
,	x
instant	j
saturation	n
with	x
inflammatory	j
details	n
that	x
the	x
jury	n
was	v
improperly	r
swayed	x
by	x
public	j
passions	n
<eos>	x
The	x
claim	n
could	x
force	x
appeals	n
judges	n
to	x
grapple	x
with	x
the	x
question	n
of	x
whether	x
new	j
technology	n
requires	x
new	j
courtroom	n
rules	n
<eos>	x
``	x
As	x
I	x
experienced	x
it	x
during	x
this	x
trial	n
,	x
I	x
think	x
there	x
's	v
a	x
real	j
danger	n
that	x
the	x
inclusion	n
of	x
new	j
technology	n
in	x
the	x
courtroom	n
is	v
affecting	x
an	x
individual	n
's	x
fair-trial	j
rights	n
,	x
''	x
said	x
Thomas J.	x
Ullmann	x
,	x
Mr.	x
Hayes	x
's	x
chief	j
defense lawyer	x
<eos>	x
The	x
trial judge	x
,	x
Jon	x
C.	x
Blue	x
of	x
State	x
Superior Court	x
,	x
tersely	r
rejected	x
the	x
claims	n
in	x
a	x
ruling	n
last	j
week	n
,	x
saying	x
that	x
the	x
news media	x
were	v
``	x
carefully	r
controlled	x
''	x
and	x
that	x
there	x
was	v
no	x
evidence	n
the	x
