The	x
democratic	j
routine	n
Support	n
for	x
democracy	n
in	x
Latin America	x
continues	x
to	x
edge	x
up	x
,	x
as	r
does	x
backing	n
for	x
private enterprise	x
<eos>	x
Crime	n
has	x
become	x
a	x
bigger	j
worry	n
than	x
unemployment	n
<eos>	x
And	x
Brazil	x
is	v
seen	x
as	r
more	r
influential	j
than	x
the	x
United States	x
across	x
much	j
of	x
the	x
region	n
<eos>	x
Those	x
are	v
some	x
of	x
the	x
findings	n
of	x
the	x
latest	j
Latinobarómetro	x
poll	n
taken	x
in	x
<number>	x
countries	n
and	x
published	x
exclusively	r
by	x
The	x
Economist	n
<eos>	x
Because	x
the	x
poll	n
has	x
been	v
taken	x
regularly	r
since	x
<number>	x
,	x
it	x
tracks	x
changes	n
in	x
attitude	n
across	x
the	x
region	n
<eos>	x
Two	x
related	j
things	n
stand	x
out	x
in	x
the	x
results	n
of	x
this	x
year	n
's	x
poll	n
,	x
taken	x
in	x
September	x
and	x
early	j
October	x
<eos>	x
The	x
first	j
is	v
Latin America	x
's	x
fairly	r
sunny	j
mood	n
<eos>	x
The	x
second	n
is	v
the	x
increasing	x
stability	n
of	x
attitudes	n
towards	x
democracy	n
and	x
its	x
core	j
institutions	n
<eos>	x
Support	n
for	x
democracy	n
has	x
risen	x
noticeably	r
in	x
several	j
countries	n
on	x
the	x
Pacific rim	x
of	x
South America	x
(	x
see	x
table	n
<number>	x
)	x
<eos>	x
For	x
example	n
in	x
Peru	x
,	x
where	r
economic growth	x
has	x
averaged	x
<number>	x
%	n
a	x
year	n
since	x
<number>	x
,	x
support	n
for	x
democracy	n
has	x
risen	x
from	x
a	x
low	n
of	x
<number>	x
%	n
in	x
<number>	x
to	x
<number>	x
%	n
this	x
year	n
<eos>	x
It	x
also	r
rose	x
in	x
Mexico	x
,	x
where	r
the	x
economy	n
has	x
recovered	x
after	x
suffering	x
a	x
big	j
drop	n
in	x
output	n
last	j
year	n
<eos>	x
But	x
only	r
around	x
half	n
of	x
respondents	n
in	x
Mexico	x
and	x
Brazil	x
,	x
the	x
region	n
's	x
two	x
most	r
populous	j
countries	n
,	x
are	v
convinced	j
democrats	n
,	x
which	x
drags	x
down	x
the	x
regional	j
average	n
(	x
see	x
chart	n
<number>	x
)	x
<eos>	x
Some	x
<number>	x
%	n
of	x
respondents	n
across	x
the	x
region	n
pronounced	x
themselves	x
satisfied	x
with	x
how	r
their	x
country	n
's	x
democracy	n
works	x
in	x
practice	n
,	x
the	x
same	j
figure	n
as	x
last	j
year	n
but	x
a	x
big	j
increase	n
on	x
the	x
<number>	x
%	n
in	x
<number>	x
(	x
chart	n
<number>	x
)	x
<eos>	x
Some	x
<number>	x
%	n
said	x
they	x
had	x
confidence	n
in	x
their	x
country	n
's	x
Congress	x
and	x
<number>	x
%	n
in	x
their	x
government	n
,	x
the	x
same	j
as	x
last	j
year	n
in	x
both	x
cases	n
but	x
up	r
sharply	r
from	x
<number>	x
(	x
<number>	x
%	n
and	x
<number>	x
%	n
respectively	r
)	x
<eos>	x
A	x
decade	n
ago	r
economic	j
woes	n
in	x
Latin America	x
undermined	x
support	n
for	x
democracy	n
<eos>	x
That	x
it	x
has	x
held	x
up	x
during	x
the	x
world	n
financial crisis	n
is	v
probably	r
because	x
many	j
Latin	j
American	j
countries	n
suffered	x
only	r
a	x
brief	j
recession	n
and	x
have	x
enjoyed	x
a	x
strong	j
recovery	n
<eos>	x
In	x
addition	n
,	x
a	x
stronger	j
social	j
safety net	x
has	x
helped	x
to	x
shield	x
the	x
poor	j
<eos>	x
(	x
The	x
United Nations	x
'	x
Economic Commission for Latin America	x
reported	x
this	x
week	n
that	x
the	x
proportion	n
of	x
Latin Americans	x
living	x
in	x
poverty	n
rose	x
only	r
marginally	r
in	x
<number>	x
and	x
has	x
fallen	x
again	r
this	x
year	n
,	x
to	x
<number>	x
%	n
<eos>	x
-RRB-	n
But	x
the	x
mood	n
varies	x
widely	r
from	x
country	n
to	x
country	n
(	x
see	x
chart	n
<number>	x
)	x
<eos>	x
Brazil	x
's	x
strong	j
economic	j
performance	n
and	x
the	x
popularity	n
of	x
its	x
outgoing	j
president	n
,	x
Luiz Inácio Lula da Silva	x
,	x
is	v
reflected	x
in	x
a	x
widely	r
shared	x
sense	n
of	x
progress	n
<eos>	x
That	x
is	v
scarcer	j
in	x
Mexico	x
and	x
Central America	x
,	x
where	r
the	x
recession	n
was	v
more	r
severe	j
and	x
violent	j
crime	n
has	x
worsened	x
<eos>	x
For	x
only	r
the	x
second	j
time	n
since	x
the	x
polls	n
began	x
,	x
more	j
respondents	n
across	x
Latin America	x
as	x
a	x
whole	n
cite	x
crime	n
,	x
rather	r
than	x
unemployment	n
,	x
as	x
the	x
most	r
important	j
problem	n
facing	x
their	x
country	n
(	x
see	x
chart	n
<number>	x
)	x
<eos>	x
Some	x
<number>	x
%	n
say	x
that	x
either	x
they	x
or	x
a	x
close	j
relative	n
have	x
been	v
victims	n
of	x
crime	n
over	x
the	x
past	j
year	n
,	x
but	x
that	x
is	v
down	r
from	x
<number>	x
%	n
last	j
year	n
and	x
is	v
the	x
lowest	j
figure	n
since	x
<number>	x
<eos>	x
A	x
more	r
robust	j
economic	j
performance	n
is	v
reflected	x
in	x
rising	x
support	n
for	x
private enterprise	x
and	x
the	x
market economy	x
:	x
some	x
<number>	x
%	n
of	x
respondents	n
across	x
the	x
region	n
say	x
that	x
private enterprise	x
is	v
indispensable	j
for	x
development	n
,	x
up	r
from	x
<number>	x
%	n
in	x
<number>	x
(	x
see	x
chart	n
<number>	x
)	x
<eos>	x
Some	x
<number>	x
%	n
agree	x
that	x
the	x
market economy	x
is	v
the	x
only	j
system	n
that	x
will	x
make	x
their	x
country	n
developed	x
,	x
up	r
from	x
<number>	x
%	n
last	j
year	n
<eos>	x
Interestingly	r
,	x
<number>	x
%	n
of	x
respondents	n
in	x
Venezuela	x
hold	x
that	x
view	n
(	x
and	x
<number>	x
%	n
there	r
back	r
private enterprise	x
)	x
even	r
though	x
their	x
left-wing	j
president	n
,	x
Hugo Chávez	x
,	x
is	v
expropriating	x
many	j
private	j
companies	n
<eos>	x
Brazil	x
is	v
the	x
country	n
which	x
exercises	x
most	j
leadership	n
in	x
the	x
region	n
,	x
mentioned	x
by	x
<number>	x
%	n
of	x
respondents	n
(	x
up	r
from	x
<number>	x
%	n
last	j
year	n
)	x
,	x
followed	x
by	x
the	x
United States	x
(	x
<number>	x
%	n
,	x
unchanged	j
from	x
last	j
year	n
)	x
and	x
Venezuela	x
(	x
<number>	x
%	n
,	x
down	r
from	x
<number>	x
%	n
last	j
year	n
)	x
<eos>	x
But	x
the	x
United States	x
is	v
seen	x
as	x
the	x
most	r
influential	j
country	n
by	x
respondents	n
in	x
Mexico	x
and	x
much	j
of	x
Central America	x
,	x
whereas	x
Venezuela	x
enjoys	x
that	x
distinction	n
in	x
Ecuador	x
,	x
the	x
Dominican Republic	x
and	x
Nicaragua	x
<eos>	x
