routine	n
<eos>	x
Support	n
for	x
democracy	n
in	x
Latin America	x
continues	x
to	x
edge	x
up	x
,	x
as	r
does	x
backing	n
for	x
private enterprise	x
.	x
<eos>	x
Crime	n
has	x
become	x
a	x
bigger	j
worry	n
than	x
unemployment	n
.	x
And	x
<eos>	x
Brazil	x
is	v
seen	x
as	r
more	r
influential	j
than	x
the	x
United States	x
across	x
much	j
of	x
the	x
region	n
.	x
Those	x
are	v
some	x
of	x
the	x
<eos>	x
findings	n
of	x
the	x
latest	j
Latinobarómetro	x
poll	n
taken	x
in	x
<number>	x
countries	n
and	x
published	x
exclusively	r
by	x
The	x
Economist	n
.	x
Because	x
the	x
<eos>	x
poll	n
has	x
been	v
taken	x
regularly	r
since	x
<number>	x
,	x
it	x
tracks	x
changes	n
in	x
attitude	n
across	x
the	x
region	n
.	x
Two	x
related	j
<eos>	x
things	n
stand	x
out	x
in	x
the	x
results	n
of	x
this	x
year	n
's	x
poll	n
,	x
taken	x
in	x
September	x
and	x
early	j
October	x
.	x
The	x
first	j
is	v
<eos>	x
Latin America	x
's	x
fairly	r
sunny	j
mood	n
.	x
The	x
<eos>	x
second	n
is	v
the	x
increasing	x
stability	n
of	x
attitudes	n
towards	x
democracy	n
and	x
its	x
core	j
institutions	n
.	x
<eos>	x
Support	n
for	x
democracy	n
has	x
risen	x
noticeably	r
in	x
several	j
countries	n
on	x
the	x
Pacific rim	x
of	x
South America	x
(	x
see	x
table	n
<number>	x
)	x
.	x
For	x
<eos>	x
example	n
in	x
Peru	x
,	x
where	r
economic growth	x
has	x
averaged	x
<number>	x
%	n
a	x
year	n
since	x
<number>	x
,	x
support	n
for	x
democracy	n
has	x
risen	x
from	x
a	x
low	n
of	x
<number>	x
%	n
in	x
<number>	x
to	x
<number>	x
%	n
this	x
year	n
.	x
It	x
also	r
rose	x
in	x
<eos>	x
Mexico	x
,	x
where	r
the	x
economy	n
has	x
recovered	x
after	x
suffering	x
a	x
big	j
drop	n
in	x
output	n
last	j
year	n
.	x
But	x
only	r
around	x
<eos>	x
half	n
of	x
respondents	n
in	x
Mexico	x
and	x
Brazil	x
,	x
the	x
region	n
's	x
two	x
most	r
populous	j
countries	n
,	x
are	v
convinced	j
democrats	n
,	x
which	x
drags	x
down	x
the	x
regional	j
average	n
(	x
see	x
chart	n
<number>	x
)	x
.	x
Some	x
<number>	x
<eos>	x
%	n
of	x
respondents	n
across	x
the	x
region	n
pronounced	x
themselves	x
satisfied	x
with	x
how	r
their	x
country	n
's	x
democracy	n
works	x
in	x
practice	n
,	x
the	x
same	j
figure	n
as	x
last	j
year	n
but	x
a	x
big	j
increase	n
on	x
the	x
<number>	x
%	n
in	x
<number>	x
(	x
chart	n
<number>	x
)	x
.	x
Some	x
<number>	x
<eos>	x
%	n
said	x
they	x
had	x
confidence	n
in	x
their	x
country	n
's	x
Congress	x
and	x
<number>	x
%	n
in	x
their	x
government	n
,	x
the	x
same	j
as	x
last	j
year	n
in	x
both	x
cases	n
but	x
up	r
sharply	r
from	x
<number>	x
(	x
<number>	x
%	n
and	x
<number>	x
%	n
respectively	r
)	x
.	x
A	x
<eos>	x
decade	n
ago	r
economic	j
woes	n
in	x
Latin America	x
undermined	x
support	n
for	x
democracy	n
.	x
That	x
it	x
has	x
held	x
up	x
during	x
the	x
<eos>	x
world	n
financial crisis	n
is	v
probably	r
because	x
many	j
Latin	j
American	j
countries	n
suffered	x
only	r
a	x
brief	j
recession	n
and	x
have	x
enjoyed	x
a	x
strong	j
recovery	n
.	x
In	x
<eos>	x
addition	n
,	x
a	x
stronger	j
social	j
safety net	x
has	x
helped	x
to	x
shield	x
the	x
poor	j
.	x
(	x
The	x
<eos>	x
United Nations	x
