healthcare	n
law	n
challengers	n
as	x
court	n
takes	x
case	n
The	x
<eos>	x
day	n
the	x
Supreme Court	x
gathered	x
behind	x
closed	j
doors	n
to	x
consider	x
the	x
politically	r
divisive	j
question	n
of	x
whether	x
it	x
would	x
hear	x
a	x
challenge	n
to	x
President Obama	x
's	x
healthcare	n
law	n
,	x
two	x
of	x
its	x
justices	n
,	x
Antonin Scalia	x
and	x
Clarence Thomas	x
,	x
were	v
feted	x
at	x
a	x
dinner	n
sponsored	x
by	x
the	x
law firm	x
that	x
will	x
argue	x
the	x
case	n
before	x
the	x
high court	x
.	x
The	x
<eos>	x
occasion	n
was	v
last	j
Thursday	x
,	x
when	r
all	x
nine	x
justices	n
met	x
for	x
a	x
conference	n
to	x
pour	x
over	x
the	x
petitions	n
for	x
review	n
.	x
One	x
of	x
the	x
<eos>	x
cases	n
at	x
issue	n
was	v
a	x
suit	n
brought	x
by	x
<number>	x
states	n
challenging	x
the	x
sweeping	j
healthcare	n
overhaul	n
passed	x
by	x
Congress	x
last	j
year	n
,	x
a	x
law	n
that	x
has	x
been	v
a	x
rallying cry	x
for	x
conservative	j
activists	n
nationwide	j
.	x
The	x
<eos>	x
justices	n
agreed	x
to	x
hear	x
the	x
suit	n
;	x
indeed	r
,	x
a	x
landmark	j
<number>	j
-	x
hour	n
argument	n
is	v
expected	x
in	x
March	x
,	x
and	x
the	x
outcome	n
is	v
likely	j
to	x
further	r
roil	x
the	x
<number>	x
presidential	j
race	n
,	x
which	x
will	x
be	v
in	x
full	j
swing	n
by	x
the	x
time	n
the	x
court	n
's	x
decision	n
is	v
released	x
.	x
The	x
<eos>	x
lawyer	n
who	x
will	x
stand	x
before	x
the	x
court	n
and	x
argue	x
that	x
the	x
law	n
should	x
be	v
thrown	x
out	x
is	v
likely	j
to	x
be	v
Paul Clement	x
,	x
who	x
served	x
as	x
U.S. solicitor general	x
during	x
the	x
George W. Bush administration	x
.	x
Clement	x
's	x
<eos>	x
law firm	x
,	x
Bancroft PLLC	x
,	x
was	v
one	x
of	x
almost	r
two dozen	x
firms	n
that	x
helped	x
sponsor	x
the	x
annual	j
dinner	n
of	x
the	x
Federalist Society	x
,	x
a	x
longstanding	j
group	n
dedicated	x
to	x
advocating	x
conservative	j
legal principles	x
.	x
Another	x
<eos>	x
firm	n
that	x
sponsored	x
the	x
dinner	n
,	x
Jones Day	x
,	x
represents	x
one	x
of	x
the	x
trade associations	n
that	x
challenged	x
the	x
law	n
,	x
the	x
National Federation of Independent Business	x
.	x
Another	x
<eos>	x
sponsor	n
was	v
pharmaceutical	j
giant	n
Pfizer Inc	x
,	x
which	x
has	x
an	x
enormous	j
financial	j
stake	n
in	x
the	x
outcome	n
