This	x
document	n
is	v
a	x
summary	n
of	x
the	x
European	a
Public	a
Assessment	n
Report	n
.	x
It	x
explains	v
how	x
the	x
Committee	n
for	x
Medicinal	a
Products	n
for	x
Veterinary	n
Use	n
(	x
CVMP	n
)	x
assessed	v
the	x
studies	n
performed	v
,	x
to	x
reach	v
their	x
recommendations	n
on	x
how	x
to	x
use	v
the	x
medicine	n
.	x
What	x
is	v
Cerenia	n
?	x
Cerenia	n
contains	v
the	x
active	a
substance	n
maropitant	n
and	x
is	v
available	a
as	x
tablet	n
or	x
as	x
solution	n
for	x
injection	n
.	x
The	x
tablets	n
are	v
pale-orange	a
and	x
have	v
a	x
score	n
line	n
on	x
both	x
sides	n
so	r
that	x
they	x
can	x
be	v
halved	v
.	x
Each	x
tablet	n
is	v
marked	v
with	x
the	x
Pfizer	n
logo	n
on	x
one	x
side	n
and	x
with	x
the	x
letters	n
MPT	n
and	x
the	x
quantity	n
of	x
maropitant	n
on	x
the	x
other	a
side	n
.	x
What	x
is	v
Cerenia	n
used	v
for	x
?	x
Cerenia	n
is	v
an	x
anti-emetic	n
,	x
this	x
means	v
that	x
it	x
stops	v
vomiting	v
.	x
It	x
is	v
used	v
in	x
dogs	n
to	x
prevent	v
vomiting	v
such	a
as	x
vomiting	v
caused	v
by	x
chemotherapy	n
(	x
medicines	n
used	v
for	x
the	x
treatment	n
of	x
cancer	n
,	x
some	x
of	x
which	x
are	v
known	v
to	x
cause	v
vomiting	v
)	x
.	x
In	x
combination	n
with	x
supportive	a
measures	n
such	a
as	x
other	a
veterinary	a
treatment	n
or	x
a	x
special	a
diet	n
,	x
Cerenia	n
can	x
also	r
be	v
used	v
in	x
the	x
treatment	n
of	x
vomiting	n
(	x
either	x
as	x
injection	n
or	x
as	x
injection	n
followed	v
by	x
tablets	n
)	x
.	x
For	x
these	x
purposes	n
,	x
Cerenia	n
can	x
be	v
given	v
for	x
up to	a
five	x
days	n
How	x
does	v
Cerenia	n
work	v
?	x
Cerenia	n
blocks	v
a	x
neurokinin	n
1	x
(	x
NK1	n
)	x
receptor	n
,	x
which	x
acts	v
in	x
the	x
central	a
nervous	a
system	n
.	x
How	x
has	v
Cerenia	n
been	v
studied	v
?	x
A	x
large	a
number	n
of	x
studies	n
with	x
Cerenia	n
were	v
carried	v
out	r
either	r
in	x
laboratory	n
dogs	n
or	x
in	x
animal	a
patients	n
at	x
veterinary	a
practises	v
in	x
several	a
European	a
countries	n
and	x
in	x
the	x
USA	n
.	x
What	x
benefit	n
has	v
Cerenia	n
shown	v
during	x
the	x
studies	n
?	x
The	x
results	n
of	x
the	x
studies	n
showed	v
that	x
Cerenia	n
was	v
more	r
effective	a
than	x
the	x
placebo	n
:	x
less	a
vomiting	n
was	v
seen	v
in	x
dogs	n
that	x
received	v
the	x
medicine	n
than	x
in	x
dogs	n
that	x
received	v
a	x
placebo	n
,	x
both	x
in	x
the	x
treatment	n
or	x
in	x
the	x
prevention	n
of	x
vomiting	n
.	x
The	x
treatment	n
of	x
a	x
vomiting	n
dog	n
should	x
be	v
started	v
with	x
the	x
injection	n
,	x
since	x
vomiting	n
animals	n
might	x
not	r
be	v
able	a
to	x
keep	v
a	x
tablet	n
down	r
(	x
as	x
they	x
might	x
throw	v
the	x
intact	a
tablet	n
up	r
again	r
)	x
.	x
For	x
follow-up	n
treatment	n
,	x
the	x
animal	a
owner	n
can	x
administer	v
the	x
tablets	n
to	x
the	x
dog	n
.	x
Also	r
,	x
the	x
treatment	n
of	x
vomiting	n
should	x
only	r
be	v
together	r
with	x
other	a
supportive	a
measure	n
or	x
other	a
veterinary	a
therapy	n
while	x
addressing	v
the	x
underlying	v
causes	n
of	x
the	x
vomiting	n
.	x
What	x
is	v
the	x
risk	n
associated	v
with	x
Cerenia	n
?	x
Cerenia	n
was	v
generally	r
well	r
tolerated	v
when	x
administered	v
daily	r
at	x
dosages	n
up	r
to	x
5	x
times	n
the	x
recommended	v
doses	n
for	x
an	x
extended	a
period	n
of	x
time	n
(	x
up	r
to	x
3	x
times	n
the	x
recommended	a
maximum	a
duration	n
of	x
treatment	n
)	x
.	x
What	x
are	v
the	x
precautions	n
for	x
the	x
person	n
who	x
gives	v
the	x
medicine	n
or	x
comes	v
into	x
contact	n
with	x
the	x
animal	n
?	x
Cerenia	n
does	v
not	r
represent	v
a	x
particular	a
risk	n
for	x
people	n
.	x
